CountdownTime,AbsoluteTime,RelativeTime,TimeStep,LeftEyePosX,LeftEyePosY,LeftEyePosZ,RightEyePosX,RightEyePosY,RightEyePosZ,LeftEyeHitObject,RightEyeHitObject,HeadPosX,HeadPosY,HeadPosZ,HeadRotX,HeadRotY,HeadRotZ,HeadRotW,HeadEulerX,HeadEulerY,HeadEulerZ,LHandPosX,LHandPosY,LHandPosZ,LHandRotX,LHandRotY,LHandRotZ,LHandRotW,LHandEulerX,LHandEulerY,LHandEulerZ,RHandPosX,RHandPosY,RHandPosZ,RHandRotX,RHandRotY,RHandRotZ,RHandRotW,RHandEulerX,RHandEulerY,RHandEulerZ,LeftJoyX,LeftJoyY,RightJoyX,RightJoyY,L_One,L_Two,L_IndexTrigger,L_HandTrigger,L_Start,L_Thumbstick,L_ThumbUp,L_ThumbClick,R_One,R_Two,R_IndexTrigger,R_HandTrigger,R_Start,R_Thumbstick,R_ThumbUp,R_ThumbClick
09:59.2,44:48.2,21.2763,0.014914,0,0,0,0,0,0,None,None,-2.050662,1.278717,1.12902,-0.1232041,0.9874008,0.07095651,0.06946777,350.9531,173.0381,346.3267,-2.009,0.119,1.084,0,1,0,0,0,180,0,-2.009,0.119,1.084,0,1,0,0,0,180,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:59.2,44:48.2,21.2927,0.016432,0,0,0,0,0,0,None,None,-2.048905,1.279115,1.128924,-0.1194911,0.9874232,0.07138781,0.07497365,350.8571,172.3751,346.8106,-2.009,0.119,1.084,0,1,0,0,0,180,0,-2.009,0.119,1.084,0,1,0,0,0,180,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:59.2,44:48.2,21.3062,0.013536,0,0,0,0,0,0,None,None,-2.047068,1.279481,1.128631,-0.1161187,0.9872184,0.07342131,0.08078167,350.5768,171.6977,347.2686,-2.009,0.119,1.084,0,1,0,0,0,180,0,-2.009,0.119,1.084,0,1,0,0,0,180,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:59.2,44:48.2,21.3171,0.010836,0,0,0,0,0,0,None,None,-2.045459,1.280246,1.128748,-0.1122943,0.9869954,0.07466444,0.08749558,350.3844,170.8994,347.7853,-2.009,0.119,1.084,0,1,0,0,0,180,0,-2.009,0.119,1.084,0,1,0,0,0,180,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:59.2,44:48.3,21.3312,0.014151,0,0,0,0,0,0,None,None,-2.043391,1.280485,1.128442,-0.1085918,0.9864804,0.07775977,0.09496213,349.9771,170.0313,348.3127,-2.009,0.119,1.084,0,1,0,0,0,180,0,-2.009,0.119,1.084,0,1,0,0,0,180,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:59.2,44:48.3,21.3445,0.013271,0,0,0,0,0,0,None,None,-2.041294,1.280831,1.128384,-0.1049212,0.9858669,0.0797589,0.1034239,349.6905,169.0321,348.8427,-2.009,0.119,1.084,0,1,0,0,0,180,0,-2.009,0.119,1.084,0,1,0,0,0,180,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:59.2,44:48.3,21.3592,0.014769,0,0,0,0,0,0,None,None,-2.039315,1.281025,1.128278,-0.1006116,0.985132,0.08150054,0.112915,349.438,167.8997,349.4598,-2.009,0.119,1.084,0,1,0,0,0,180,0,-2.009,0.119,1.084,0,1,0,0,0,180,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:59.2,44:48.3,21.3737,0.0145,0,0,0,0,0,0,None,None,-2.037473,1.28119,1.128308,-0.0974695,0.9842937,0.08234835,0.1220015,349.2868,166.8152,349.9312,-2.009,0.119,1.084,0,1,0,0,0,180,0,-2.009,0.119,1.084,0,1,0,0,0,180,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:59.1,44:48.3,21.3873,0.013575,0,0,0,0,0,0,None,None,-2.035568,1.281408,1.12825,-0.0949359,0.9833267,0.08309994,0.1309585,349.1468,165.7487,350.3317,-2.009,0.119,1.084,0,1,0,0,0,180,0,-2.009,0.119,1.084,0,1,0,0,0,180,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:59.1,44:48.3,21.4004,0.013031,0,0,0,0,0,0,None,None,-2.033672,1.281499,1.127957,-0.0944583,0.9818476,0.08522777,0.1406738,348.8174,164.6227,350.524,-2.009,0.119,1.084,0,1,0,0,0,180,0,-2.009,0.119,1.084,0,1,0,0,0,180,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:59.1,44:48.3,21.4144,0.014088,0,0,0,0,0,0,None,None,-2.032001,1.28179,1.127796,-0.0941089,0.9803697,0.08679758,0.14995,348.556,163.5422,350.694,-2.009,0.119,1.084,0,1,0,0,0,180,0,-2.009,0.119,1.084,0,1,0,0,0,180,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:59.1,44:48.3,21.4283,0.013851,0,0,0,0,0,0,None,None,-2.030288,1.28199,1.127626,-0.09471053,0.978725,0.08837659,0.1591128,348.2798,162.4829,350.7574,-2.009,0.119,1.084,0,1,0,0,0,180,0,-2.009,0.119,1.084,0,1,0,0,0,180,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:59.1,44:48.4,21.4433,0.01499,0,0,0,0,0,0,None,None,-2.028552,1.282649,1.127427,-0.09569359,0.9768515,0.09071666,0.1684472,347.9086,161.4092,350.7964,-2.009,0.119,1.084,0,1,0,0,0,180,0,-2.009,0.119,1.084,0,1,0,0,0,180,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:59.1,44:48.4,21.4579,0.01457,0,0,0,0,0,0,None,None,-2.026784,1.283355,1.127239,-0.09831033,0.9746763,0.0933739,0.1778276,347.4681,160.3483,350.6596,-2.009,0.119,1.084,0,1,0,0,0,180,0,-2.009,0.119,1.084,0,1,0,0,0,180,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:59.1,44:48.4,21.4719,0.014046,0,0,0,0,0,0,None,None,-2.025221,1.283917,1.127161,-0.1006136,0.9725919,0.09538378,0.1866653,347.1088,159.3415,350.5468,-2.009,0.119,1.084,0,1,0,0,0,180,0,-2.009,0.119,1.084,0,1,0,0,0,180,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:59.0,44:48.4,21.4856,0.013708,0,0,0,0,0,0,None,None,-2.023927,1.284525,1.126893,-0.1024735,0.9704556,0.09836666,0.1950364,346.6503,158.3867,350.5039,-2.009,0.119,1.084,0,1,0,0,0,180,0,-2.009,0.119,1.084,0,1,0,0,0,180,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:59.0,44:48.4,21.4998,0.014179,0,0,0,0,0,0,None,None,-2.02267,1.285293,1.126583,-0.1039734,0.9683724,0.102251,0.2024579,346.1055,157.5408,350.515,-2.009,0.119,1.084,0,1,0,0,0,180,0,-2.009,0.119,1.084,0,1,0,0,0,180,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:59.0,44:48.4,21.5126,0.012812,0,0,0,0,0,0,None,None,-2.021638,1.286148,1.126369,-0.1048088,0.9665421,0.1061071,0.2086929,345.59,156.8238,350.5923,-2.009,0.119,1.084,0,1,0,0,0,180,0,-2.009,0.119,1.084,0,1,0,0,0,180,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:59.0,44:48.4,21.5267,0.014111,0,0,0,0,0,0,None,None,-2.020687,1.287005,1.125997,-0.1061006,0.9648368,0.1115276,0.2130592,344.9048,156.3395,350.6286,-2.009,0.119,1.084,0,1,0,0,0,180,0,-2.009,0.119,1.084,0,1,0,0,0,180,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:59.0,44:48.5,21.5407,0.013994,0,0,0,0,0,0,None,None,-2.019976,1.287988,1.12596,-0.1076926,0.9633992,0.116247,0.2162194,344.3027,155.9996,350.6002,-2.009,0.119,1.084,0,1,0,0,0,180,0,-2.009,0.119,1.084,0,1,0,0,0,180,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:59.0,44:48.5,21.5547,0.014042,0,0,0,0,0,0,None,None,-2.019397,1.289026,1.126037,-0.1077941,0.9624656,0.1202171,0.2181471,343.8329,155.7811,350.7101,-2.009,0.119,1.084,0,1,0,0,0,180,0,-2.009,0.119,1.084,0,1,0,0,0,180,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:59.0,44:48.5,21.5692,0.014433,0,0,0,0,0,0,None,None,-2.018675,1.28956,1.125401,-0.1094936,0.961264,0.1261683,0.2192358,343.1078,155.6935,350.6665,-2.009,0.119,1.084,0,1,0,0,0,180,0,-2.009,0.119,1.084,0,1,0,0,0,180,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:58.9,44:48.5,21.5827,0.013533,0,0,0,0,0,0,None,None,-2.018095,1.290293,1.125261,-0.1097352,0.9606739,0.1299253,0.2195067,342.6741,155.6742,350.7286,-2.009,0.119,1.084,0,1,0,0,0,180,0,-2.009,0.119,1.084,0,1,0,0,0,180,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:58.9,44:48.5,21.6003,0.017601,0,0,0,0,0,0,None,None,-2.017866,1.291691,1.125446,-0.109371,0.9603328,0.1310935,0.2204845,342.5414,155.552,350.8158,-2.009,0.119,1.084,0,1,0,0,0,180,0,-2.009,0.119,1.084,0,1,0,0,0,180,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:58.9,44:48.5,21.6229,0.022594,0,0,0,0,0,0,None,None,-2.016919,1.292168,1.124855,-0.1097104,0.9591481,0.1385308,0.2209247,341.6863,155.519,350.955,-2.009,0.119,1.084,0,1,0,0,0,180,0,-2.009,0.119,1.084,0,1,0,0,0,180,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:58.9,44:48.6,21.6371,0.01416,0,0,0,0,0,0,None,None,-2.016532,1.292427,1.124789,-0.1089044,0.9589877,0.1402553,0.2209318,341.5107,155.5063,351.0891,-2.009,0.119,1.084,0,1,0,0,0,180,0,-2.009,0.119,1.084,0,1,0,0,0,180,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:58.9,44:48.6,21.6508,0.013685,0,0,0,0,0,0,None,None,-2.016257,1.292677,1.124743,-0.1078669,0.9587033,0.1424002,0.2213026,341.2898,155.4449,351.2675,-2.009,0.119,1.084,0,1,0,0,0,180,0,-2.009,0.119,1.084,0,1,0,0,0,180,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:58.9,44:48.6,21.6652,0.014402,0,0,0,0,0,0,None,None,-2.016073,1.292903,1.124899,-0.1068042,0.9585293,0.1437209,0.2217179,341.1627,155.3759,351.4311,-2.009,0.119,1.084,0,1,0,0,0,180,0,-2.009,0.119,1.084,0,1,0,0,0,180,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:58.8,44:48.6,21.6787,0.013523,0,0,0,0,0,0,None,None,-2.01595,1.292921,1.124932,-0.1058,0.9582931,0.145177,0.2222709,341.0176,155.2907,351.594,-2.009,0.119,1.084,0,1,0,0,0,180,0,-2.009,0.119,1.084,0,1,0,0,0,180,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:58.8,44:48.6,21.6929,0.014194,0,0,0,0,0,0,None,None,-2.015925,1.292909,1.12503,-0.1043903,0.9581679,0.1462357,0.2227827,340.9284,155.2022,351.7945,-2.009,0.119,1.084,0,1,0,0,0,180,0,-2.009,0.119,1.084,0,1,0,0,0,180,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:58.8,44:48.6,21.7072,0.014324,0,0,0,0,0,0,None,None,-2.015722,1.293304,1.124896,-0.1029351,0.9580693,0.1470993,0.2233147,340.8625,155.1099,351.9965,-2.009,0.119,1.084,0,1,0,0,0,180,0,-2.009,0.119,1.084,0,1,0,0,0,180,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:58.8,44:48.6,21.7207,0.013502,0,0,0,0,0,0,None,None,-2.01588,1.29319,1.124933,-0.1022104,0.9580964,0.147742,0.2231068,340.8095,155.1217,352.0924,-2.009,0.119,1.084,0,1,0,0,0,180,0,-2.009,0.119,1.084,0,1,0,0,0,180,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:58.8,44:48.7,21.7353,0.014578,0,0,0,0,0,0,None,None,-2.016185,1.293106,1.12498,-0.1020415,0.9582469,0.1478333,0.2224762,340.8086,155.1958,352.1014,-2.009,0.119,1.084,0,1,0,0,0,180,0,-2.009,0.119,1.084,0,1,0,0,0,180,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:58.8,44:48.7,21.7489,0.013674,0,0,0,0,0,0,None,None,-2.016546,1.292929,1.125018,-0.1025674,0.9584055,0.1482225,0.2212894,340.761,155.3512,352.0244,-2.009,0.119,1.084,0,1,0,0,0,180,0,-2.009,0.119,1.084,0,1,0,0,0,180,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:58.8,44:48.7,21.7628,0.013824,0,0,0,0,0,0,None,None,-2.017035,1.292898,1.12496,-0.1011684,0.9588254,0.1494206,0.2192996,340.6761,155.5683,352.1755,-2.009,0.119,1.084,0,1,0,0,0,180,0,-2.009,0.119,1.084,0,1,0,0,0,180,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:58.7,44:48.7,21.7769,0.014122,0,0,0,0,0,0,None,None,-2.018353,1.293231,1.124612,-0.1000228,0.9592642,0.1511835,0.2166822,340.525,155.8668,352.2964,-2.009,0.119,1.084,0,1,0,0,0,180,0,-2.009,0.119,1.084,0,1,0,0,0,180,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:58.7,44:48.7,21.791,0.014091,0,0,0,0,0,0,None,None,-2.019215,1.293273,1.124183,-0.09843495,0.9597975,0.1539735,0.213053,340.2747,156.28,352.4706,-2.009,0.119,1.084,0,1,0,0,0,180,0,-2.009,0.119,1.084,0,1,0,0,0,180,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:58.7,44:48.7,21.8054,0.014441,0,0,0,0,0,0,None,None,-2.020079,1.293339,1.123875,-0.0975391,0.9606637,0.1555867,0.2083364,340.149,156.8399,352.5119,-2.009,0.119,1.084,0,1,0,0,0,180,0,-2.009,0.119,1.084,0,1,0,0,0,180,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:58.7,44:48.7,21.8185,0.013111,0,0,0,0,0,0,None,None,-2.021019,1.293426,1.123504,-0.09758698,0.9614714,0.1571442,0.2033601,340.0092,157.4503,352.4337,-2.009,0.119,1.084,0,1,0,0,0,180,0,-2.009,0.119,1.084,0,1,0,0,0,180,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:58.7,44:48.8,21.8328,0.014231,0,0,0,0,0,0,None,None,-2.021855,1.293563,1.123085,-0.09905957,0.9623011,0.1587627,0.1973783,339.839,158.2127,352.1644,-2.009,0.119,1.084,0,1,0,0,0,180,0,-2.009,0.119,1.084,0,1,0,0,0,180,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:58.7,44:48.8,21.8471,0.014322,0,0,0,0,0,0,None,None,-2.023016,1.293811,1.122582,-0.09930569,0.9631692,0.1607882,0.1912869,339.6518,158.9644,352.0435,-2.009,0.119,1.084,0,1,0,0,0,180,0,-2.009,0.119,1.084,0,1,0,0,0,180,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:58.7,44:48.8,21.8605,0.013378,0,0,0,0,0,0,None,None,-2.024189,1.294253,1.122021,-0.09833721,0.963887,0.1640573,0.1853019,339.3469,159.6794,352.0901,-2.009,0.119,1.084,0,1,0,0,0,180,0,-2.009,0.119,1.084,0,1,0,0,0,180,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:58.7,44:48.8,21.8745,0.014046,0,0,0,0,0,0,None,None,-2.025478,1.29476,1.121661,-0.09646864,0.9646625,0.1672664,0.1792821,339.0654,160.3796,352.238,-2.009,0.119,1.084,0,1,0,0,0,180,0,-2.009,0.119,1.084,0,1,0,0,0,180,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:58.6,44:48.8,21.8892,0.014702,0,0,0,0,0,0,None,None,-2.026692,1.295163,1.121277,-0.09443221,0.9652665,0.1707975,0.1736995,338.744,161.0224,352.4179,-2.009,0.119,1.084,0,1,0,0,0,180,0,-2.009,0.119,1.084,0,1,0,0,0,180,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:58.6,44:48.8,21.9025,0.013235,0,0,0,0,0,0,None,None,-2.027901,1.295497,1.121011,-0.0922341,0.9661109,0.1730383,0.1678703,338.573,161.6901,352.5859,-2.009,0.119,1.084,0,1,0,0,0,180,0,-2.009,0.119,1.084,0,1,0,0,0,180,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:58.6,44:48.8,21.9177,0.015284,0,0,0,0,0,0,None,None,-2.029191,1.295532,1.120356,-0.09005048,0.9666643,0.1762407,0.1624509,338.2851,162.3083,352.7753,-2.009,0.119,1.084,0,1,0,0,0,180,0,-2.009,0.119,1.084,0,1,0,0,0,180,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:58.6,44:48.9,21.9308,0.013102,0,0,0,0,0,0,None,None,-2.030407,1.295824,1.120108,-0.08846021,0.9674096,0.1787623,0.1560046,338.07,163.0647,352.8551,-2.009,0.119,1.084,0,1,0,0,0,180,0,-2.009,0.119,1.084,0,1,0,0,0,180,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:58.6,44:48.9,21.9442,0.013351,0,0,0,0,0,0,None,None,-2.031578,1.296183,1.119776,-0.08701859,0.9679006,0.1819287,0.1499936,337.7727,163.7719,352.9338,-2.009,0.119,1.084,0,1,0,0,0,180,0,-2.009,0.119,1.084,0,1,0,0,0,180,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:58.6,44:48.9,21.9577,0.013468,0,0,0,0,0,0,None,None,-2.032755,1.296631,1.119453,-0.08549542,0.9684148,0.1851671,0.1434451,337.4701,164.5435,353.0063,-2.009,0.119,1.084,0,1,0,0,0,180,0,-2.009,0.119,1.084,0,1,0,0,0,180,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:58.6,44:48.9,21.9718,0.014153,0,0,0,0,0,0,None,None,-2.033803,1.296984,1.119206,-0.08386753,0.9689214,0.1884821,0.1364996,337.1609,165.3619,353.0782,-2.009,0.119,1.084,0,1,0,0,0,180,0,-2.009,0.119,1.084,0,1,0,0,0,180,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:58.5,44:48.9,21.9858,0.014019,0,0,0,0,0,0,None,None,-2.034758,1.29722,1.118986,-0.08230335,0.9695448,0.1911085,0.1291772,336.931,166.2276,353.1194,-2.009,0.119,1.084,0,1,0,0,0,180,0,-2.009,0.119,1.084,0,1,0,0,0,180,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:58.5,44:48.9,21.9999,0.014095,0,0,0,0,0,0,None,None,-2.035271,1.297236,1.11885,-0.08184456,0.9705231,0.1915337,0.1212491,336.9445,167.1907,352.9823,-2.009,0.119,1.084,0,1,0,0,0,180,0,-2.009,0.119,1.084,0,1,0,0,0,180,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:58.5,44:48.9,22.0146,0.014645,0,0,0,0,0,0,None,None,-2.035757,1.297001,1.118523,-0.08010797,0.9714847,0.1918035,0.1140684,336.9868,168.0295,353.0176,-2.009,0.119,1.084,0,1,0,0,0,180,0,-2.009,0.119,1.084,0,1,0,0,0,180,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:58.5,44:48.9,22.0281,0.013571,0,0,0,0,0,0,None,None,-2.036085,1.296754,1.118263,-0.07817961,0.9724439,0.1916952,0.1072095,337.0711,168.8222,353.081,-2.009,0.119,1.084,0,1,0,0,0,180,0,-2.009,0.119,1.084,0,1,0,0,0,180,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:58.5,44:49.0,22.0416,0.013447,0,0,0,0,0,0,None,None,-2.036168,1.296489,1.117868,-0.07596544,0.9735337,0.1906572,0.1005544,337.2631,169.5793,353.1772,-2.009,0.119,1.084,0,1,0,0,0,180,0,-2.009,0.119,1.084,0,1,0,0,0,180,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:58.5,44:49.0,22.056,0.014399,0,0,0,0,0,0,None,None,-2.036076,1.296384,1.117481,-0.07374422,0.9744033,0.1902256,0.09441575,337.3787,170.2739,353.2939,-2.009,0.119,1.084,0,1,0,0,0,180,0,-2.009,0.119,1.084,0,1,0,0,0,180,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:58.5,44:49.0,22.0698,0.013834,0,0,0,0,0,0,None,None,-2.035771,1.296067,1.116995,-0.07144805,0.975381,0.1888392,0.08869493,337.601,170.9117,353.424,-2.009,0.119,1.084,0,1,0,0,0,180,0,-2.009,0.119,1.084,0,1,0,0,0,180,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
